Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Id,canonical_Source,canonical_Site name,canonical_Address,canonical_Zip,canonical_Phone,canonical_Fax,canonical_Program Name,canonical_Length of Day,canonical_IDHS Provider ID,canonical_Agency,canonical_Neighborhood,canonical_Funded Enrollment,canonical_Program Option,canonical_Number per Site EHS,canonical_Number per Site HS,canonical_Director,canonical_Head Start Fund,canonical_Eearly Head Start Fund,canonical_CC fund,canonical_Progmod,canonical_Website,canonical_Executive Director,canonical_Center Director,canonical_ECE Available Programs,canonical_NAEYC Valid Until,canonical_NAEYC Program Id,canonical_Email Address,canonical_Ounce of Prevention Description,canonical_Purple binder service type,canonical_Column,canonical_Column2
134,0.9995652437210083,2854,ECE Chicago Find a School scrape.csv, YMCA McCormick Tribune,1834 N. Lawndale ,60647,2352525,,,,,,West Town,,,,,,,,,,,,,CP,,,,,,,,b'268',b'cps_early_childhood_portal_scrape.csv',b'ymca mccormick tribune',b'1834 n. lawndale',b'60647',b'2352525',b'',b'community partnerships',"b'8-11 hours, varies by facility'",b'',b'',b'west town',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'http://ymcachicago.org/mccormicktribune',b'cp',b'',b'',b'11/01/16',b'726298',b'mfranco@ymcachicago.org',b'',b'child care'
1130,,2855,ECE Chicago Find a School scrape.csv, YMCA New City,1515 N. Halsted ,60622,4407272,,,,,,Near North,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,0.7795034368832906,2856,ECE Chicago Find a School scrape.csv, YMCA North Lawndale,3449 W. Arthington ,60624,6380773,,,,,,North Lawndale,,,,,,,,,,,,,CP,,,,,,,,b'1199',b'cps_early_childhood_portal_scrape.csv',b'ymca of metropolitan chicago - north lawndale ymca',b'3449 w arthington st',b'60624',b'6380773',b'',b'head start',b'half day/full day',b'',b'',b'north lawndale',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'cp',b'',b'',b'02/01/16',b'508141',b'tjthompson@ymcachicago.org',b'',b'child care'
203,0.4182925701141358,2857,ECE Chicago Find a School scrape.csv, YMCA North Lawndale 0-3,3449 W. Arthington ,60624,6380773,,,,,,North Lawndale,,,,,,,,,,,,,CP,,,,,,,,b'1199',b'cps_early_childhood_portal_scrape.csv',b'ymca of metropolitan chicago - north lawndale ymca',b'3449 w arthington st',b'60624',b'6380773',b'',b'head start',b'half day/full day',b'',b'',b'north lawndale',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'cp',b'',b'',b'02/01/16',b'508141',b'tjthompson@ymcachicago.org',b'',b'child care'
211,0.9999995231628418,2858,ECE Chicago Find a School scrape.csv, YMCA South Chicago,3039 E. 91st St. ,60617,7219100,,,,,,South Chicago,,,,,,,,,,,,,CP,,,,,,,,b'3295',b'purple_binder_early_childhood.csv',b'ymca south chicago',b'3039 e. 91st st.',b'60617',b'7219100',b'',b'',b'',b'',b'',b'south chicago',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'cp',b'',b'',b'',b'',b'',b'',b'child care'
204,0.9063381999731064,2859,ECE Chicago Find a School scrape.csv, YMCA South Side,6330 S Stony Island ,60637,9470700,,,,,,Woodlawn,,,,,,,,,,,,,CP,,,,,,,,b'1296',b'cps_early_childhood_portal_scrape.csv',b'ymca of metropolitan chicago - south side ymca',b'6330 s stony island',b'60637',b'9470700',b'',b'child care',b'half day/full day',b'',b'',b'woodlawn',b'ymca of metropolitan chicago',b'woodlawn',b'',b'',b'',b'',b'bobbie dickens',b'yes',b'yes',b'yes',"b'2695it(child care it center), 7144ps(hs collaboration with c'",b'www.ymcachicago.org',b'dorothy cole-gary',b'bobbie dickens',b'',b'',b'',b'',b'',b'child care'
446,0.9996958573659261,2860,ECE Chicago Find a School scrape.csv, Young,1434 N. Parkside ,60651,5346200,,,,,,Austin,,,,,,,,,,,,,HS-HD,,,,,,,,b'2088',b'dfss_agencysitelies_2012.csv',b'young',b'1434 n. parkside',b'60651',b'5346200',b'',b'head start',b'3-4 hours',b'',b'',b'austin',b'chicago public schools',b'austin',b'',b'',b'',b'',b'ms. crystal bell',b'yes',b'no',b'no',b'',b'www.cps.edu',b'paula cottone',b'ms. crystal bell',b'',b'',b'',b'',b'',b''
224,0.9997417330741882,2861,ECE Chicago Find a School scrape.csv, Young Scholars Develop Inst,3038 W. 59th St. ,60629,9181944,,,,,,Gage Park,,,,,,,,,,,,,CP,,,,,,,,b'2162',b'naeyc_accreditation.csv',b'el valor young scholars dev. ins.',b'3038 w. 59th st.',b'60629',b'9181944',b'',b'',b'',b'',b'',b'gage park',b'el valor',b'gage park',b'',b'',b'',b'',b'elizabeth campbell',b'yes',b'no',b'no',b'',b'www.elvalor.org',b'vincent allocco',b'elizabeth campbell',b'',b'01/31/14',b'546228',b'youngscholars@sbcglobal.net',b'',b''
1131,,2862,ECE Chicago Find a School scrape.csv, YWCA Coretta Scott King,436 E. 39th Street ,60653,5380212,,,,,,Douglas,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,,2863,ECE Chicago Find a School scrape.csv, YWCA Harris,6200 S. Drexel ,60637,6670014,,,,,,Woodlawn,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,,2864,ECE Chicago Find a School scrape.csv, YWCA Northside,5244 N. Lakewood ,60640,2716120,,,,,,Edgewater,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,0.9996804396311442,2865,ECE Chicago Find a School scrape.csv, Zapata,2728 S. Kostner ,60623,5341390,,,,,,South Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,,b'2865',b'dfss_agencysitelies_2012.csv',b'zapata',b'2728 s. kostner ave.',b'60623',b'5341390',b'',b'head start',b'3-4 hours',b'',b'',b'south lawndale',b'chicago public schools',b'south lawndale',b'',b'',b'',b'',b'ms. ruth f. garcia',b'yes',b'no',b'no',b'',b'www.cps.edu',b'paula cottone',b'ms. ruth f. garcia',b'',b'',b'',b'',b'',b''
36,0.99999946,2866,NAEYC_accreditation.csv, ABC & Me DayCare Center,1100 West Lawrence Ave  ,60640,5614488,,,,,,,,,,,,,,,,,,,,,,12/31/13,461353,abcandmedaycare@sbcglobal.net,,,b'2866',b'naeyc_accreditation.csv',b'abc & me daycare center',b'1100 west lawrence ave',b'60640',b'5614488',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12/31/13',b'461353',b'abcandmedaycare@sbcglobal.net',b'',b'child care'
1134,,2867,NAEYC_accreditation.csv," Academy of Saint Benedict the African, Laflin Campus",6020 South Laflin  ,60636,7763316,,,,,,,,,,,,,,,,,,http://www.academystbenedict.org,,,,08/01/16,307193,pmurphy@archchicago.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,0.9970002695918083,2868,NAEYC_accreditation.csv, Albany Park Community Center,3401 West Ainslie  ,60625,5395907,,,,,,,,,,,,,,,,,,http://www.apcc-chgo.org,,,,09/30/12,415663,wthompson@apcc-chgo.org,,,b'1400',b'purple_binder_early_childhood.csv',b'albany park community center',b'3401 w ainslie',b'60625',b'5395907',b'',b'',b'',b'',b'',b'',b'albany park community center',b'albany park',b'',b'',b'',b'',b'john dejulio',b'no',b'no',b'no',"b'2502ps(child care ps center & state pre-k), 2502sa(school ag'",b'http://www.apcc-chgo.org',b'harold rice',b'john dejulio',b'',b'09/30/12',b'415663',b'wthompson@apcc-chgo.org',b'',b'child care'
1135,,2869,NAEYC_accreditation.csv, Albany Park Community Center - Lincoln Square,4754 N. Leavitt Street  ,60625,2713851,,,,,,,,,,,,,,,,,,http://www.apcc-chgo.org,,,,01/31/13,486800,rsajous@apcc-chgo.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,0.6475870311260223,2870,NAEYC_accreditation.csv, Albany Park Community Center - Uptown,1020 West Bryn Mawr 211 ,60660,7693197,,,,,,,,,,,,,,,,,,http://www.apcc.org,,,,01/31/13,486804,mabarca@apcc-chgo.org,,,b'1400',b'purple_binder_early_childhood.csv',b'albany park community center',b'3401 w ainslie',b'60625',b'5395907',b'',b'',b'',b'',b'',b'',b'albany park community center',b'albany park',b'',b'',b'',b'',b'john dejulio',b'no',b'no',b'no',"b'2502ps(child care ps center & state pre-k), 2502sa(school ag'",b'http://www.apcc-chgo.org',b'harold rice',b'john dejulio',b'',b'09/30/12',b'415663',b'wthompson@apcc-chgo.org',b'',b'child care'
232,0.9779458194971085,2871,NAEYC_accreditation.csv, Albany Park Head Start,5101 N. Kimball  ,60625,5095657,,,,,,,,,,,,,,,,,,http://www.apcc-chgo.org,,,,12/31/12,486881,,,,b'2296',b'ece chicago find a school scrape.csv',b'albany park community center - albany park head start center-kimball',b'5101 n. kimball',b'60625',b'5095657',b'',b'child care',b'extended day',b'',b'',b'albany park',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'http://www.apcc-chgo.org',b'cp',b'',b'',b'12/31/12',b'486881',b'',b'',b''
1136,,2872,NAEYC_accreditation.csv," All Aboard... Learning Express, Inc.",4008 W. Rosemont  ,60646,2020554,,,,,,,,,,,,,,,,,,,,,,07/01/15,595216,allaboardlearningexpress@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,,2873,NAEYC_accreditation.csv, Alphonsus Academy & Center for the Arts,1439 West Wellington  ,60657,3484629,,,,,,,,,,,,,,,,,,http://www.alphonsusacademy.org,,,,01/31/13,338338,mstanton@alphonsusacademy.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,0.7235770225524902,2874,NAEYC_accreditation.csv, Belmont Cragin Early Childhood Center,6041 W. Diversey Avenue  ,60639,5343318,,,,,,,,,,,,,,,,,,,,,,08/01/16,723729,mmoya-leanga@cps.edu,,,b'2874',b'ece chicago find a school scrape.csv',b'belmont-cragin',b'6041 w. diversey',b'60639',b'5343318',b'',b'prekindergarten for all',b'3-4 hours',b'',b'',b'belmont cragin',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'pfa-reg ts',b'',b'',b'08/01/16',b'723729',b'mmoya-leanga@cps.edu',b'',b''
375,0.9999950528144836,2875,NAEYC_accreditation.csv, Bridgeport Child Development Center,3053 South Normal Avenue  ,60616,8425566,,,,,,,,,,,,,,,,,,http://www.onehopeunited.org,,,,09/01/15,191594,twarner@onehopeunited.org,,,b'2875',b'naeyc_accreditation.csv',b'bridgeport child development center ii',b'514 w. 31st st.',b'60616',b'9494015',b'',b'',b'',b'',b'',b'',b'',b'full day/full year',b'--',b'40',b'',b'',b'',b'',b'',b'',b'',b'http://www.onehopeunited.org',b'',b'',b'',b'09/01/15',b'191594',b'twarner@onehopeunited.org',b'',b''
375,0.9999974966049194,2876,NAEYC_accreditation.csv, Bridgeport Child Development Center II,514 W. 31st Street  ,60616,9494015,,,,,,,,,,,,,,,,,,http://www.onehopeunited.org,,,,10/01/15,725011,bdavis@onehopeunited.org,,,b'2875',b'naeyc_accreditation.csv',b'bridgeport child development center ii',b'514 w. 31st st.',b'60616',b'9494015',b'',b'',b'',b'',b'',b'',b'',b'full day/full year',b'--',b'40',b'',b'',b'',b'',b'',b'',b'',b'http://www.onehopeunited.org',b'',b'',b'',b'09/01/15',b'191594',b'twarner@onehopeunited.org',b'',b''
1138,,2877,NAEYC_accreditation.csv, Bright Horizons at River East,325 East Grand Avenue  ,60611,9265437,,,,,,,,,,,,,,,,,,http://centers.brighthorizons.com/northwestern,,,,08/31/13,339670,kshackel@nmh.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,,2878,NAEYC_accreditation.csv, Brite New Mind Daycare Center Inc,112 East 51 Street  ,60615,9243090,,,,,,,,,,,,,,,,,,,,,,11/01/15,725776,corrsholdings77@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0.9732266664505005,2879,NAEYC_accreditation.csv, Bunnyland Developmental Day Care Center,545 West 119th Street  ,60628,5685200,,,,,,,,,,,,,,,,,,,,,,09/01/15,723622,bunnylanddevelopmentme@sbcglobal.net,,,b'403',b'cps_early_childhood_portal_scrape.csv',b'bunnyland developmental day care center',b'545 w 119th street',b'60628',b'5685200',b'',b'community partnerships',"b'8-11 hours, varies by facility'",b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'09/01/15',b'723622',b'bunnylanddevelopmentme@sbcglobal.net',b'',b'child care'
1140,,2880,NAEYC_accreditation.csv, C.Y.C. Roseland Head Start,461 East 111th Street  ,60628,4684405,,,,,,,,,,,,,,,,,,http://chicagoyouthcenters.org,,,,11/01/16,274894,leola.clay@chicagoyouthcenters.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0.9991066306829453,2881,NAEYC_accreditation.csv, Carole Robertson Center For Learning,2929 West 19th Street  ,60623,5211600,,,,,,,,,,,,,,,,,,http://www.crcl.net,,,,09/01/15,486936,walkerr@crcl.net,,,b'1413',b'chapin_dfss_providers_2011_070212.csv',b'carole robertson center for learning',b'2929 w 19th st',b'60623',b'5211600',b'',b'head start',b'extended day',b'',b'',b'south lawndale',b'carole robertson center for learning',b'ashburn',b'',b'',b'',b'',b'jolene martin',b'yes',b'no',b'no',"b'5601ps(hs collaboration with childcare homes), 5601ip(ehs co'",b'www.crcl.net',b'cp',b'ruby walker',b'',b'09/01/15',b'486936',b'walkerr@crcl.net',b'',b'child care'
139,0.9972720525481484,2882,NAEYC_accreditation.csv, Carole Robertson Center for Learning,3701 W. Ogden Ave  ,60623,5228400,,,,,,,,,,,,,,,,,,http://www.crcl.net,,,,05/31/14,723127,youngt@crcl.net,,,b'1411',b'cps_early_childhood_portal_scrape.csv',b'carole robertson center for learning',b'3701 w ogden',b'60623',b'5228400',b'',b'head start',b'extended day',b'',b'',b'',b'carole robertson center for learning',b'north lawndale',b'',b'',b'',b'',b'tracey young',b'yes',b'yes',b'no',b'',b'www.crcl.net',b'gail nelson',b'tracey young',b'',b'05/31/14',b'723127',b'youngt@crcl.net',b'',b'child care'
137,0.8841999636756049,2883,NAEYC_accreditation.csv, Carole Robertson Center for Learning,2020 W. Roosevelt  ,60608,5228400,,,,,,,,,,,,,,,,,,http://www.crcl.net,,,,05/31/14,723127,youngt@crcl.net,,,b'61',b'cps_early_childhood_portal_scrape.csv',b'carole robertson center for learning',b'2020 w roosevelt rd',b'60608',b'2437300',b'(312) 243-1087',b'child care',b'extended day',b'6391-8286-5433-002',b'',b'',b'carole robertson center for learning',b'near west side',b'',b'',b'',b'',b'betty lee',b'no',b'yes',b'no',b'',b'www.crcl.net',b'gail nelson',b'betty lee',b'',b'05/31/14',b'723127',b'youngt@crcl.net',b'',b'child care'
236,0.9999680519104004,2884,NAEYC_accreditation.csv, Centers for New Horizons / Ida B. Wells @ Dawson,3901 South State Steet 1st Floor ,60609,5362187,,,,,,,,,,,,,,,,,,http://www.cnh.org,,,,01/31/15,564193,ibwelc@cnh.org,,,b'1444',b'naeyc_accreditation.csv',b'centers for new horizons ida b. wells at dawson',b'3901 s. state',b'60609',b'5362187',b'',b'',b'',b'',b'',b'grand boulevard',b'centers for new horizons',b'grand boulevard',b'',b'',b'',b'',b'carolyn terry',b'yes',b'no',b'no',"b'4391it(child care it center), 4390ps(hs collaboration with c'",b'www.cnh.org',"b'sokoni karanja, pres.'",b'carolyn terry',b'',b'01/31/15',b'564193',b'ibwelc@cnh.org',b'',b'child care'
414,0.9982849955558777,2885,NAEYC_accreditation.csv, Chesterfield Tom Thumb Day Care Center & Kindergarten,9208-9214 South Cottage Grove  ,60619,8743985,,,,,,,,,,,,,,,,,,,,,,09/30/13,564164,brittsavage@sbcglobal.net,,,b'470',b'cps_early_childhood_portal_scrape.csv',b'chesterfield tom thumb day care 2',b'9214 s. cottage grove',b'60619',b'8743985',b'',b'community partnerships',"b'8-11 hours, varies by facility'",b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'09/30/13',b'564164',b'brittsavage@sbcglobal.net',b'',b''
154,0.993119990825653,2886,NAEYC_accreditation.csv, Chicago Child Care Society-child and Family Dev Center,5467 South University  ,60615,6430452,,,,,,,,,,,,,,,,,,http://www.cccsociety.org,,,,02/01/16,280649,pflowers@cccsociety.org,,,b'404',b'cps_early_childhood_portal_scrape.csv',b'chicago child care society',b'5467 s university avenue',b'60615',b'6430452',b'',b'community partnerships',"b'8-11 hours, varies by facility'",b'',b'',b'hyde park',b'chicago child care society',b'hyde park',b'',b'',b'',b'',b'licia palmore',b'no',b'yes',b'no',b'',b'www.cccsociety.org',b'pamela flowers-thomas',b'elizabeth rogers',b'',b'02/01/16',b'280649',b'pflowers@cccsociety.org',b'',b'child care'
132,0.7855760913628798,2887,NAEYC_accreditation.csv, Chicago Commons Guadalupano Family Center,1814 South Paulina  ,60608,6663884,,,,,,,,,,,,,,,,,,http://www.chicagocommons.org,,,,09/30/14,405263,arroyoe@chicagocommons.org,,,b'53',b'cps_early_childhood_portal_scrape.csv',b'chicago commons association - guadalupano family center',b'1814 s paulina',b'60608',b'6663883',b'',b'state pre-kindergarten',b'half day/full day',b'',b'',b'lower west side',b'chicago commons association',b'lower west side',b'',b'',b'',b'',b'migdalia young',b'yes',b'no',b'yes',"b'2613it(child care it center), 3403ps(hs collaboration with c'",b'www.chicagocommons.org',b'dan valliere',b'esmeralda arroyo',b'',b'09/30/14',b'405263',b'arroyoe@chicagocommons.org',b'',b'child care'
308,0.9422597487767538,2888,NAEYC_accreditation.csv, Chicago Commons Nia Family Center,744 North Monticello Ave. 1st Floor ,60624,7220115,,,,,,,,,,,,,,,,,,http://www.chicagocommons.org,,,,09/30/14,407656,barbere@chicagocommons.org,,,b'1461',b'chapin_dfss_providers_2011_070212.csv',b'chicago commons association nia family center',b'744 n monticello',b'60612',b'7220115',b'',b'',b'',b'',b'',b'',b'chicago commons association',b'humboldt park',b'',b'',b'',b'',b'sharon gibson',b'yes',b'no',b'yes',"b'2633it(child care it center), 3404ps(hs collaboration with c'",b'www.chicagocommons.org',b'dan valliere',b'erica barbara',b'',b'09/30/14',b'407656',b'barbere@chicagocommons.org',b'',b'child care'
112,0.9865134954452515,2889,NAEYC_accreditation.csv, Chicago Commons Taylor Center for New Experiences,1633 North Hamlin Avenue  ,60647,2278551,,,,,,,,,,,,,,,,,,http://chicagocommons.org,,,,08/31/14,283654,powellv@chicagocommons.org,,,b'40',b'cps_early_childhood_portal_scrape.csv',b'chicago commons association - taylor center for new experiences',b'1633 n hamlin',b'60647',b'2278551',b'',b'head start',b'extended day',b'',b'',b'humboldt park',b'chicago commons association',b'humboldt park',b'',b'',b'',b'',b'nilda vargas',b'yes',b'no',b'yes',"b'2629it(child care it center), 3401ps(hs collaboration with c'",b'www.chicagocommons.org',b'dan valliere',b'vanessa powell',b'',b'08/31/14',b'283654',b'powellv@chicagocommons.org',b'',b'child care'
220,0.9772413611412049,2890,NAEYC_accreditation.csv, Chicago Lawn,3001 West 59th Street 1st Floor ,60629,9251085,,,,,,,,,,,,,,,,,,,,,,01/31/13,486645,vcarrill@catholiccharities.net,,,b'1437',b'purple_binder_early_childhood.csv',b'catholic charities of the archdiocese of chicago - chicago lawn',b'3001 w 59th st',b'60629',b'9251085',b'',b'head start',b'half day/full day',b'',b'',b'',b'catholic charities of the archdiocese of chicago',b'chicago lawn',b'',b'',b'',b'',b'virginia carrillo',b'yes',b'no',b'no',b'7040ps(hs collaboration with childcare)',b'www.catholiccharities.net',b'laura rios',b'virginia carrillo',b'',b'01/31/13',b'486645',b'vcarrill@catholiccharities.net',b'',b'child care'
311,0.9466854929924011,2891,NAEYC_accreditation.csv, Chicago Youth Centers / Rebecca K. Crown,7601 S. Phillips Avenue  ,60649,7310444,,,,,,,,,,,,,,,,,,http://www.chicagoyouthcenters.org,,,,11/01/16,508236,annette.anthony@chicagoyouthcenters.org,,,b'177',b'cps_early_childhood_portal_scrape.csv',b'chicago youth centers - rebecca k. crown / cyc',b'7601 s phillips',b'60649',b'7310444',b'',b'community partnerships',b'half day/full day',b'',b'',b'',b'chicago youth centers',b'south shore',b'',b'',b'',b'',b'annette anthony',b'yes',b'no',b'no',b'7088ps(hs collaboration with childcare & prek)',b'www.chicagoyouthcenters.org',b'harry wells',b'eddie wilson',b'',b'11/01/16',b'508236',b'annette.anthony@chicagoyouthcenters.org',b'',b'child care'
1141,,2892,NAEYC_accreditation.csv," Children First, Inc. Chicago East Loop",225 North Michigan Avenue Suite E08-100 ,60601,6166690,,,,,,,,,,,,,,,,,,http://backupcenters.brighthorizons.com/eastloop/,,,,08/31/12,470195,chicagoeastloop@brighthorizons.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.9706447422504425,2893,NAEYC_accreditation.csv, Children's Home & Aid-Englewood Child & Family Center,1701 West 63rd Street  ,60636,4766998,,,,,,,,,,,,,,,,,,http://www.childrenshomeandaid.org,,,,08/31/13,293097,nmoore@childrenshomeandaid.org,,,b'2407',b'naeyc_accreditation.csv',"b""children's home englewood family center""",b'1701 w. 63rd st.',b'60636',b'4766998',b'',b'',b'',b'',"b'children,ao[?]n[?]y=s home + aid (delegate)'","b'englewood,  west englewood, humboldt park, west town'",b'216  head start',b'full day/full year  6 hour head start  double session',b'--  --  --',b'34  68  30',b'',b'',b'',b'',b'',b'',b'',b'http://www.childrenshomeandaid.org',b'cp',b'',b'',b'08/31/13',b'293097',b'nmoore@childrenshomeandaid.org',b'',b'child care'
143,0.9966212014357249,2894,NAEYC_accreditation.csv, Chinese American Service League ,2141 South Tan Court 1st Floor ,60616,7910454,,,,,,,,,,,,,,,,,,,,,,08/31/14,209110,brenda_arksey@caslservice.org,,,b'63',b'cps_early_childhood_portal_scrape.csv',b'chinese american service league - chinese american service league',b'2141 s tan ct',b'60616',b'7910418',b'',b'state pre-kindergarten',b'half day/full day',b'',b'',b'',b'chinese american service league',b'armour square',b'',b'',b'',b'',b'weilian xin',b'yes',b'no',b'yes',"b'3248ps (hs collaboration with childcare & prek), 2771ps (chi'",b'www.caslservice.org',b'esther wong',b'brenda arksey',b'',b'08/31/14',b'209110',b'brenda_arksey@caslservice.org',b'',b'child care'
189,0.9843336873584323,2895,NAEYC_accreditation.csv, Christopher House Greenview,2507 North Greenview  ,60614,4721083,,,,,,,,,,,,,,,,,,http://www.christopherhouse.org,,,,04/30/14,129456,awashington@christopherhouse.org,,,b'77',b'cps_early_childhood_portal_scrape.csv',b'christopher house',b'2507 n greenview',b'60614',b'4721083',b'',b'child care',b'half day/full day',b'',b'',b'lincoln park',b'christopher house',b'lincoln park',b'',b'',b'',b'',b'aimee washington',b'yes',b'no',b'no',"b'2681it(child care it center), 3406ps(hs collaboration with c'",b'www.christopherhouse.org',b'lori baas',b'aimee washington',b'',b'04/30/14',b'129456',b'awashington@christopherhouse.org',b'',b'child care'
190,0.9659851464358243,2896,NAEYC_accreditation.csv, Christopher House Logan Square ,3255 W. Altgeld Street  ,60647,2354073,,,,,,,,,,,,,,,,,,http://www.christopherhouse.org,,,,05/31/15,289774,cvelez@christopherhouse.org,,,b'1196',b'cps_early_childhood_portal_scrape.csv',b'christopher house logan sq',b'3255 w altgeld',b'60647',b'2354073',b'',b'child care',b'half day/full day',b'',b'',b'logan square',b'christopher house',b'logan square',b'',b'',b'',b'',b'carmen velez',b'yes',b'no',b'yes',"b'4321it(child care it center), 7087ps(hs collaboration with c'",b'www.christopherhouse.org',b'lori baas',b'carmen velez',b'',b'05/31/15',b'289774',b'cvelez@christopherhouse.org',b'',b'child care'
191,0.9923028469085693,2897,NAEYC_accreditation.csv, Christopher House Uptown,4701 North Winthrop Avenue  ,60640,7694540,,,,,,,,,,,,,,,,,,http://www.christopherhouse.org,,,,08/31/12,293293,kross@christopherhouse.org,,,b'2424',b'cps_early_childhood_portal_scrape.csv',b'christopher house uptown',b'4701 n winthrop',b'60640',b'7694540',b'',b'child care',b'half day/full day',b'',b'',b'uptown',b'christopher house',b'uptown',b'',b'',b'',b'',b'karen ross william',b'yes',b'no',b'no',"b'2672it(child care it center), 3405ps(hs collaboration with c'",b'www.christopherhouse.org',b'cp',b'karen ross william',b'',b'08/31/12',b'293293',b'kross@christopherhouse.org',b'',b'child care'
192,0.9637742553438459,2898,NAEYC_accreditation.csv, Christopher House-Rogers Park,7059 North Greenview Avenue  ,60626,2745477,,,,,,,,,,,,,,,,,,http://www.christopherhouse.org,,,,08/31/13,437986,adanner@christopherhouse.org,,,b'1300',b'cps_early_childhood_portal_scrape.csv',b'christopher house rogers park',b'7059 n greenview',b'60626',b'2745477',b'',b'child care',b'half day/full day',b'',b'',b'',b'christopher house',b'rogers park',b'',b'',b'',b'',b'joni rudds',b'yes',b'no',b'yes',"b'7073ps(hs collaboration with childcare & prek), 4147ps(child'",b'www.christopherhouse.org',b'lori baas',b'atena danner-mcphaden',b'',b'08/31/13',b'437986',b'adanner@christopherhouse.org',b'',b'child care'
156,0.9952107965946198,2899,NAEYC_accreditation.csv," Community Learning Center, Inc.",10612-20 South Wentworth  ,60628,9284104,,,,,,,,,,,,,,,,,,,,,,04/01/16,587966,wereason@aol.com,,,b'2119',b'cps_early_childhood_portal_scrape.csv',b'community learning center',b'10612 s wentworth',b'60628',b'9284104',b'',b'head start',b'half day/full day',b'',b'',b'',b'community learning center',b'roseland',b'',b'',b'',b'',b'wanda avery',b'yes',b'no',b'no',b'',b'',b'wanda avery',b'wanda avery',b'',b'04/01/16',b'587966',b'wereason@aol.com',b'',b'child care'
